melody_id,filename,path,pitch,tonic_pc
5024,deut505.krn,data/essen_copy/europa/deutschl/fink/deut505.krn,"[69, 69, 64, 64, 69, 73, 73, 71, 71, 71, 76, 73, 69, 69, 64, 64, 69, 73, 73, 71, 71, 71, 76, 73, 73, 73, 73, 73, 73, 74, 76, 78, 76, 76, 73, 73, 73, 73, 74, 76, 78, 76, 73, 71, 71, 71, 71, 76, 73, 73, 71, 71, 71, 76, 69]",9.0
5025,deut263.krn,data/essen_copy/europa/deutschl/fink/deut263.krn,"[69, 67, 67, 65, 65, 67, 65, 64, 67, 69, 70, 67, 69, 72, 67, 69, 67, 67, 65, 74, 72, 72, 71, 72, 74, 76, 72, 74, 72, 72, 67, 67, 67, 67, 69, 65, 69, 67, 74, 72, 70, 67, 69, 65, 67, 72, 72, 72, 74, 76, 77, 77, 74, 72, 70, 69, 69, 70, 67, 72, 77, 72, 74, 70, 69, 67, 65]",5.0
5026,deut277.krn,data/essen_copy/europa/deutschl/fink/deut277.krn,"[62, 67, 66, 69, 71, 69, 67, 69, 67, 69, 72, 71, 69, 64, 63, 64, 67, 66, 64, 71, 74, 74, 72, 64, 72, 72, 72, 71, 62, 71, 71, 69, 71, 72, 74, 74, 74, 74, 72, 64, 72, 72, 72, 71, 62, 71, 71, 69, 72, 71, 67]",7.0
5027,deut511.krn,data/essen_copy/europa/deutschl/fink/deut511.krn,"[70, 70, 70, 75, 67, 63, 67, 65, 70, 68, 67, 70, 75, 79, 75, 70, 67, 63, 58, 68, 67, 65, 65, 65, 65, 67, 69, 70, 72, 74, 75, 77, 75, 74, 74, 77, 74, 70, 65, 67, 69, 70, 72, 65, 67, 68, 70, 70, 72, 74, 75, 79, 70, 77, 74, 70, 68, 67, 72, 72, 72, 70, 67, 63, 58, 60, 62, 63]",3.0
5028,deut539.krn,data/essen_copy/europa/deutschl/fink/deut539.krn,"[58, 63, 60, 58, 62, 63, 65, 68, 67, 65, 63, 62, 63, 60, 58, 63, 60, 58, 56, 55, 55, 63, 62, 60, 58, 57, 58, 58, 60, 62, 63, 62, 63, 65, 63, 63, 62, 63, 65, 63, 62, 63, 65, 67, 63, 65, 63, 62, 63]",3.0
5029,deut249.krn,data/essen_copy/europa/deutschl/fink/deut249.krn,"[67, 71, 74, 71, 67, 72, 69, 66, 67, 69, 67, 66, 64, 62, 72, 72, 71, 69, 74, 72, 71, 69, 67, 69, 67, 65, 64, 67, 72, 60, 76, 74, 73, 71, 69, 71, 69, 67, 66, 69, 74, 62, 67, 67, 69, 71, 69, 69, 71, 72, 71, 69, 71, 72, 74, 79, 74, 74, 72, 71, 72, 71, 74, 72, 71, 69, 67, 69, 67, 65, 64, 67, 72, 60, 76, 74, 73, 71, 69, 71, 69, 67, 66, 69, 74, 62, 67, 67, 69, 71, 69, 69, 71, 72, 71, 69, 71, 72, 74, 79, 74, 74, 72, 71, 72, 71]",7.0
5030,deut261.krn,data/essen_copy/europa/deutschl/fink/deut261.krn,"[59, 60, 62, 59, 67, 66, 64, 64, 62, 60, 59, 60, 64, 62, 59, 60, 62, 59, 67, 62, 66, 64, 64, 64, 67, 66, 62, 61, 62, 64, 64, 62, 62, 60, 59, 60, 62, 64, 66, 67, 64, 67, 64, 64, 62, 66, 69, 67, 67, 66, 64, 64, 62, 62, 62, 66, 69, 67]",7.0
5031,deut507.krn,data/essen_copy/europa/deutschl/fink/deut507.krn,"[74, 74, 72, 71, 71, 71, 72, 71, 69, 67, 74, 79, 78, 76, 74, 71, 69, 71, 72, 74, 71, 71, 69, 74, 78, 76, 74, 73, 76, 74, 62, 72, 71, 69, 69, 74, 76, 74, 72, 71, 71, 72, 74, 71, 72, 74, 71, 72, 74, 71, 74, 79, 74, 76, 74, 72, 71, 69, 67]",7.0
5032,deut513.krn,data/essen_copy/europa/deutschl/fink/deut513.krn,"[62, 67, 67, 69, 71, 67, 69, 71, 74, 72, 71, 69, 69, 71, 71, 73, 74, 76, 78, 76, 74, 73, 74, 62, 67, 67, 69, 71, 67, 69, 71, 74, 72, 71, 69, 69, 71, 71, 73, 74, 76, 78, 76, 74, 73, 74, 74, 74, 69, 69, 69, 71, 67, 71, 74, 69, 69, 69, 71, 71, 71, 72, 74, 76, 79, 76, 72, 71, 74, 72, 69, 67, 71, 74, 69, 69, 69, 71, 67, 71, 74, 69, 69, 69, 71, 71, 71, 72, 74, 76, 79, 76, 72, 71, 74, 72, 69, 67]",7.0
5033,deut275.krn,data/essen_copy/europa/deutschl/fink/deut275.krn,"[58, 63, 58, 55, 58, 56, 53, 55, 53, 51, 51, 58, 63, 60, 58, 55, 58, 56, 53, 55, 51, 53, 58, 58, 57, 57, 60, 60, 58, 58, 62, 62, 60, 60, 53, 58, 58, 57, 57, 60, 60, 58, 58, 62, 62, 60, 60, 63, 60, 65, 63, 62, 60, 58, 58, 58, 63, 58, 63, 58, 56, 55, 53, 51, 60, 56, 63, 60, 58, 55, 60, 58, 56, 55, 53, 58, 56, 56, 55, 53, 51, 63, 62, 60, 60, 58, 58, 53, 55, 56, 58, 60, 62, 63, 65, 67, 65, 63]",3.0
5034,deut063.krn,data/essen_copy/europa/deutschl/fink/deut063.krn,"[64, 69, 69, 64, 64, 73, 73, 64, 64, 64, 69, 69, 64, 64, 73, 69, 64, 69, 69, 64, 64, 73, 73, 64, 64, 64, 69, 69, 64, 64, 73, 69, 76, 64, 64, 64, 64, 66, 63, 64, 76, 64, 64, 64, 66, 63, 64, 69, 64, 71, 64, 73, 74, 71, 69]",9.0
5035,deut077.krn,data/essen_copy/europa/deutschl/fink/deut077.krn,"[69, 67, 65, 65, 65, 69, 67, 65, 65, 65, 70, 69, 67, 67, 67, 72, 70, 69, 69, 69, 72, 74, 72, 70, 69, 69, 70, 72, 74, 74, 74, 74, 72, 70, 69, 67, 65, 64, 65, 65, 65]",5.0
5036,deut088.krn,data/essen_copy/europa/deutschl/fink/deut088.krn,"[67, 67, 69, 71, 71, 72, 74, 74, 76, 74, 71, 74, 72, 71, 69, 72, 71, 69, 67, 67, 67, 69, 71, 71, 72, 74, 74, 76, 74, 71, 74, 72, 71, 69, 71, 69, 67, 74, 72, 71, 69, 62, 62, 72, 71, 69, 67, 74, 72, 71, 69, 62, 62, 72, 71, 69, 67, 67, 67, 69, 71, 71, 72, 74, 74, 76, 74, 71, 74, 72, 71, 69, 71, 69, 67]",7.0
5037,deut117.krn,data/essen_copy/europa/deutschl/fink/deut117.krn,"[72, 69, 67, 69, 70, 72, 69, 67, 65, 67, 69, 70, 69, 72, 71, 69, 71, 72, 72, 74, 72, 70, 69, 70, 70, 72, 70, 69, 67, 69, 69, 67, 65, 64, 62, 64, 65]",5.0
5038,deut103.krn,data/essen_copy/europa/deutschl/fink/deut103.krn,"[55, 53, 52, 48, 60, 57, 55, 52, 57, 55, 53, 50, 55, 53, 52, 64, 62, 60, 55, 60, 57, 55, 52, 57, 55, 53, 50, 55, 53, 52, 55, 65, 64, 62, 60, 52, 55, 55, 59, 62, 62, 60, 62, 64, 64, 55, 65, 64, 62, 60, 52, 55, 55, 57, 62, 59, 60]",0.0
5039,deut329.krn,data/essen_copy/europa/deutschl/fink/deut329.krn,"[63, 63, 63, 72, 68, 63, 63, 68, 72, 75, 72, 68, 72, 70, 69, 70, 70, 72, 70, 68, 65, 63, 63, 63, 63, 70, 65, 61, 65, 70, 72, 73, 72, 70, 70, 72, 73, 72, 72, 72, 60, 62, 64, 65, 72, 70, 68, 70, 63, 63, 63, 63, 63, 72, 68, 68, 68, 75, 73, 70, 67, 63, 61, 60, 58, 56]",8.0
5040,deut315.krn,data/essen_copy/europa/deutschl/fink/deut315.krn,"[67, 69, 71, 71, 69, 67, 69, 71, 69, 67, 69, 71, 72, 74, 66, 67, 76, 74, 74, 73, 72, 62, 66, 69, 67, 71, 71, 76, 74, 74, 73, 72, 62, 66, 69, 67, 71, 71, 67, 69, 71, 74, 74, 72, 66, 67]",7.0
5041,deut473.krn,data/essen_copy/europa/deutschl/fink/deut473.krn,"[72, 69, 65, 67, 64, 65, 65, 74, 74, 74, 74, 72, 65, 65, 74, 74, 77, 76, 74, 72, 65, 70, 69, 72, 65, 64, 65, 67, 65]",5.0
5042,deut467.krn,data/essen_copy/europa/deutschl/fink/deut467.krn,"[60, 65, 67, 70, 69, 67, 65, 72, 74, 72, 70, 69, 69, 67, 60, 65, 67, 70, 69, 67, 65, 72, 74, 72, 70, 69, 69, 67, 72, 70, 69, 72, 74, 72, 70, 69, 70, 70, 69, 67, 70, 72, 70, 69, 67, 69, 74, 72, 70, 69, 67, 65]",5.0
5043,deut301.krn,data/essen_copy/europa/deutschl/fink/deut301.krn,"[55, 60, 60, 60, 60, 59, 57, 55, 57, 57, 59, 59, 60, 48, 55, 60, 60, 60, 60, 59, 57, 55, 57, 57, 59, 59, 60, 48, 64, 64, 64, 64, 65, 65, 65, 62, 62, 62, 62, 67, 67, 67, 64, 60, 62, 59, 60, 48, 64, 64, 64, 64, 65, 65, 65, 62, 62, 62, 62, 67, 67, 67, 64, 60, 62, 59, 60, 48]",0.0
5044,deut498.krn,data/essen_copy/europa/deutschl/fink/deut498.krn,"[74, 71, 71, 69, 69, 67, 67, 74, 74, 67, 76, 76, 69, 69, 71, 71, 72, 72, 74, 76, 76, 67, 67, 69, 67, 69, 67, 74, 68, 68, 76, 74, 72, 72, 72, 72, 66, 66, 74, 72, 71, 71, 71, 67, 73, 73, 73, 73, 74, 74, 72, 72, 71, 71, 69, 69, 69, 71, 71, 72, 72, 74, 76, 67, 67, 69, 67, 69, 67]",7.0
5045,deut499.krn,data/essen_copy/europa/deutschl/fink/deut499.krn,"[67, 67, 72, 71, 76, 72, 74, 67, 69, 67, 76, 74, 74, 72, 71, 71, 69, 67, 67, 72, 71, 76, 72, 74, 74, 76, 74, 79, 74, 74, 72, 71, 71, 69, 72, 72, 72, 76, 79, 71, 79, 69, 69, 76, 74, 79, 67, 69, 67, 66, 67]",7.0
5046,deut466.krn,data/essen_copy/europa/deutschl/fink/deut466.krn,"[69, 70, 72, 69, 70, 72, 72, 70, 69, 72, 69, 65, 65, 77, 76, 74, 72, 69, 70, 72, 72, 69, 72, 72, 70, 69, 72, 72, 69, 72, 72, 74, 72, 72, 72]",5.0
5047,deut300.krn,data/essen_copy/europa/deutschl/fink/deut300.krn,"[62, 67, 69, 71, 72, 74, 74, 74, 76, 72, 79, 76, 76, 74, 74, 76, 72, 79, 76, 76, 74, 74, 74, 74, 72, 72, 72, 72, 71, 71, 69, 76, 74, 69, 72, 71, 71, 69, 76, 74, 66, 69, 67, 67, 76, 72, 79, 76, 76, 74, 74, 72, 69, 74, 72, 72, 71, 71, 69, 78, 78, 78, 79, 67, 76, 72, 79, 76, 76, 74, 74, 72, 69, 74, 72, 72, 71, 71, 69, 78, 78, 78, 79, 67]",7.0
5048,deut314.krn,data/essen_copy/europa/deutschl/fink/deut314.krn,"[62, 50, 52, 54, 55, 57, 54, 50, 62, 61, 59, 57, 57, 55, 54, 52, 52, 62, 59, 56, 57, 57, 62, 61, 59, 57, 57, 55, 54, 59, 57, 57, 55, 55, 54, 57, 50, 50, 54, 57, 62, 61, 59, 57, 57, 59, 57, 55, 54, 54, 57, 59, 57, 57, 59, 61, 62]",2.0
5049,deut472.krn,data/essen_copy/europa/deutschl/fink/deut472.krn,"[75, 75, 77, 75, 73, 72, 72, 72, 73, 70, 72, 72, 72, 73, 72, 70, 68, 68, 68, 70, 67, 68]",8.0
5050,deut328.krn,data/essen_copy/europa/deutschl/fink/deut328.krn,"[60, 60, 65, 65, 65, 67, 68, 67, 65, 65, 67, 68, 70, 72, 68, 65, 63, 60, 63, 63, 68, 68, 68, 70, 72, 70, 68, 68, 70, 72, 73, 75, 72, 68, 67, 63, 75, 75, 75, 73, 73, 73, 73, 72, 72, 72, 77, 75, 73, 72, 73, 70, 60, 60, 65, 64, 65, 67, 68, 67, 65, 65, 67, 68, 70, 72, 68, 65, 68, 67, 65]",5.0
5051,deut102.krn,data/essen_copy/europa/deutschl/fink/deut102.krn,"[55, 60, 48, 48, 48, 52, 48, 55, 55, 62, 60, 59, 57, 55, 53, 52, 55, 57, 59, 60, 55, 62, 55, 64, 62, 60, 59, 57, 62, 60, 59, 60, 55, 57, 59, 60, 55, 62, 55, 64, 62, 60, 59, 57, 62, 60, 59, 60]",0.0
5052,deut116.krn,data/essen_copy/europa/deutschl/fink/deut116.krn,"[60, 65, 64, 65, 67, 69, 67, 65, 60, 67, 66, 67, 69, 70, 67, 60, 69, 67, 69, 72, 71, 69, 67, 71, 74, 67, 69, 71, 74, 72, 76, 77, 67, 69, 71, 74, 72, 72, 70, 67, 64, 60, 65, 69, 72, 72, 70, 67, 64, 60, 65, 69, 72, 72, 77, 74, 72, 69, 70, 67, 65]",5.0
5053,deut089.krn,data/essen_copy/europa/deutschl/fink/deut089.krn,"[68, 69, 71, 68, 71, 68, 71, 68, 71, 76, 68, 73, 71, 71, 69, 69, 69, 66, 69, 73, 71, 71, 68, 69, 71, 68, 71, 68, 71, 68, 71, 76, 68, 73, 71, 71, 69, 69, 69, 66, 69, 73, 71, 71, 64, 68, 69, 71, 69, 69, 69, 66, 69, 73, 71, 71, 64, 68, 69, 71, 69, 69, 69, 66, 69, 73, 71, 71, 71, 68, 69, 71, 68, 71, 68, 71, 68, 71, 76, 68, 73, 71, 71, 69, 69, 66, 63, 66, 66, 64]",4.0
5054,deut076.krn,data/essen_copy/europa/deutschl/fink/deut076.krn,"[72, 71, 72, 67, 69, 65, 67, 72, 67, 64, 60, 62, 60, 64, 62, 64, 62, 64, 65, 67, 65, 64, 65, 67, 69, 67, 70, 67, 69, 65, 67, 64, 65, 65, 67, 69, 71, 72, 67, 72, 71, 72, 67, 69, 65, 67, 60, 62, 64, 65, 67, 60]",0.0
5055,deut062.krn,data/essen_copy/europa/deutschl/fink/deut062.krn,"[60, 60, 60, 59, 57, 55, 57, 57, 59, 60, 62, 60, 60, 60, 60, 59, 57, 55, 57, 57, 59, 60, 62, 60, 64, 64, 64, 65, 65, 65, 62, 62, 62, 67, 67, 67, 60, 60, 62, 62, 55, 57, 59, 60]",0.0
5056,deut512.krn,data/essen_copy/europa/deutschl/fink/deut512.krn,"[70, 69, 65, 63, 67, 65, 62, 60, 62, 65, 70, 70, 69, 65, 69, 70, 72, 74, 77, 75, 74, 72, 70, 70, 74, 72, 72, 65, 72, 70, 75, 74, 74, 72, 72, 74, 70, 77, 75, 74, 74, 74, 74, 79, 77, 77, 75, 72, 70, 65, 74, 72, 70, 65, 72, 70, 75, 74, 74, 72, 72, 74, 70, 77, 75, 74, 74, 74, 74, 79, 77, 77, 75, 72, 70, 65, 74, 72, 70]",10.0
5057,deut274.krn,data/essen_copy/europa/deutschl/fink/deut274.krn,"[55, 55, 52, 53, 55, 60, 60, 59, 57, 55, 53, 53, 52, 55, 55, 60, 60, 55, 52, 48, 55, 55, 55, 55, 55, 59, 62, 59, 62, 60, 59, 57, 55, 62, 59, 55, 55, 57, 57, 59, 59, 60, 62, 64, 60, 57, 65, 62, 60, 59, 60, 64, 64, 65, 62, 62, 64, 60, 62, 62, 59, 59, 60, 60, 60, 60]",0.0
5058,deut260.krn,data/essen_copy/europa/deutschl/fink/deut260.krn,"[72, 65, 67, 69, 70, 67, 74, 72, 67, 70, 69, 69, 67, 69, 71, 72, 67, 67, 76, 74, 72, 71, 72, 70, 69, 67, 65, 64, 72, 70, 69, 72, 70, 69, 67, 66, 74, 72, 70, 76, 74, 72, 77, 76, 74, 72, 72, 70, 69, 67, 69, 70, 70, 77, 76, 74, 72, 70, 69, 69, 67, 69, 70, 69]",5.0
5059,deut506.krn,data/essen_copy/europa/deutschl/fink/deut506.krn,"[71, 69, 67, 67, 69, 71, 74, 72, 69, 71, 69, 67, 67, 69, 71, 69, 69, 71, 69, 67, 67, 69, 71, 72, 76, 74, 72, 71, 71, 72, 69, 67, 67]",7.0
5060,deut248.krn,data/essen_copy/europa/deutschl/fink/deut248.krn,"[70, 75, 70, 70, 68, 67, 65, 63, 63, 63, 67, 65, 70, 74, 72, 70, 69, 70, 70, 68, 67, 67, 67, 70, 70, 68, 68, 67, 68, 68, 67, 65, 65, 65, 68, 68, 67, 67, 65, 67, 70, 75, 70, 68, 67, 65, 63, 70, 74, 75, 72, 70, 68, 67, 65, 63, 67, 67, 63]",3.0
5061,deut207.krn,data/essen_copy/europa/deutschl/fink/deut207.krn,"[55, 57, 55, 60, 55, 64, 62, 60, 55, 65, 64, 62, 60, 59, 60, 62, 64, 62, 59, 57, 59, 60, 62, 59, 55, 62, 60, 59, 50, 53, 52, 50, 55, 64, 62, 60, 52, 55, 53, 52, 55, 60, 62, 64, 57, 65, 62, 60, 59, 59, 60]",0.0
5062,deut561.krn,data/essen_copy/europa/deutschl/fink/deut561.krn,"[73, 74, 76, 73, 73, 73, 71, 71, 73, 74, 71, 71, 73, 73, 74, 76, 73, 73, 73, 71, 71, 73, 74, 68, 68, 69]",9.0
5063,deut213.krn,data/essen_copy/europa/deutschl/fink/deut213.krn,"[54, 55, 57, 54, 50, 62, 61, 59, 57, 55, 55, 54, 52, 49, 57, 55, 55, 54, 54, 55, 57, 54, 50, 62, 61, 59, 57, 56, 59, 64, 62, 60, 59, 59, 57, 57, 59, 57, 59, 61, 62, 57, 64, 57, 66, 62, 61, 59, 67, 64, 62, 61, 59, 61, 62, 57, 59, 57, 59, 61, 62, 57, 64, 57, 66, 62, 61, 59, 67, 64, 62, 61, 62]",2.0
5064,deut549.krn,data/essen_copy/europa/deutschl/fink/deut549.krn,"[72, 72, 72, 68, 68, 67, 65, 64, 64, 65, 65, 67, 67, 72, 70, 68, 69, 69, 70, 70, 77, 77, 77, 72, 73, 72, 68, 65, 68, 67, 65, 73, 72, 72, 70, 69, 70, 69, 70, 77, 75, 75, 72, 68, 73, 72, 72, 70, 68, 67, 65, 63, 75, 73, 72, 80, 79, 79, 77, 77, 78, 77, 75, 73, 73, 77, 75, 73, 72, 75, 73, 70, 68, 72, 70, 68]",8.0
5065,deut005.krn,data/essen_copy/europa/deutschl/fink/deut005.krn,"[60, 65, 60, 57, 53, 57, 58, 55, 60, 57, 55, 55, 57, 57, 59, 60, 62, 64, 62, 59, 60, 60, 55, 55, 55, 57, 58, 57, 57, 57, 57, 59, 60, 59, 59, 60, 60, 65, 60, 63, 62, 62, 62, 60, 55, 58, 57]",5.0
5066,deut011.krn,data/essen_copy/europa/deutschl/fink/deut011.krn,"[57, 62, 61, 62, 64, 66, 64, 62, 66, 64, 57, 64, 62, 64, 66, 67, 66, 64, 64, 66, 66, 66, 66, 66, 64, 62, 61, 62, 59, 64, 64, 64, 62, 61, 59, 59, 61, 57, 66, 64, 62, 61, 59, 59, 62, 59, 57, 62, 61, 64, 62]",2.0
5067,deut039.krn,data/essen_copy/europa/deutschl/fink/deut039.krn,"[69, 64, 64, 62, 61, 66, 66, 66, 68, 69, 71, 73, 74, 71, 69, 73, 69, 69, 64, 64, 62, 61, 66, 66, 66, 68, 69, 71, 73, 74, 71, 69, 73, 69, 73, 71, 69, 71, 76, 69, 68, 66, 68, 73, 75, 76, 71, 73, 69, 68, 66, 64, 69, 64, 64, 62, 61, 66, 66, 66, 68, 69, 71, 73, 74, 71, 69, 73, 69]",9.0
5068,deut171.krn,data/essen_copy/europa/deutschl/fink/deut171.krn,"[58, 58, 63, 63, 63, 63, 62, 60, 58, 56, 58, 58, 56, 55, 53, 53, 53, 53, 53, 67, 67, 63, 65, 67, 65, 63, 63, 65, 63, 63, 63, 65, 58, 58, 63, 60, 56, 61, 60, 60, 60, 59, 59, 56, 60, 60, 60, 62, 62, 63, 63, 63, 63, 63, 63, 63, 63, 60, 58, 58, 58, 58]",3.0
5069,deut165.krn,data/essen_copy/europa/deutschl/fink/deut165.krn,"[67, 69, 72, 65, 70, 69, 67, 67, 70, 69, 72, 65, 70, 69, 67, 69, 67, 69, 71, 74, 72, 74, 72, 74, 72, 76, 77, 76, 74, 72, 70, 72, 65]",5.0
5070,deut159.krn,data/essen_copy/europa/deutschl/fink/deut159.krn,"[68, 70, 72, 63, 70, 72, 73, 72, 73, 75, 67, 68, 72, 70, 68, 70, 72, 63, 70, 72, 73, 72, 74, 75, 77, 76, 74, 75, 77, 75, 73, 72, 70, 63, 72, 75, 73, 72, 70, 68, 70, 72, 70, 68]",8.0
5071,deut373.krn,data/essen_copy/europa/deutschl/fink/deut373.krn,"[74, 74, 71, 71, 69, 71, 72, 69, 69, 71, 67, 67, 69, 71, 69, 62, 67, 69, 71, 69, 67, 69, 62, 69, 71, 69, 67, 69, 71, 69, 62, 74, 74, 71, 72, 69, 69, 72, 71, 67, 69, 71, 69, 67, 71, 69, 71, 69, 67]",7.0
5072,deut415.krn,data/essen_copy/europa/deutschl/fink/deut415.krn,"[64, 69, 64, 73, 69, 71, 64, 74, 71, 73, 69, 76, 74, 73, 71, 71, 73, 74, 71, 68, 64, 76, 73, 69, 69, 74, 76, 74, 73, 69, 74, 76, 78, 74, 73, 71, 69, 76, 76, 76, 69, 76, 76, 74, 73, 74, 73, 71, 69]",9.0
5073,deut401.krn,data/essen_copy/europa/deutschl/fink/deut401.krn,"[55, 64, 64, 60, 60, 65, 65, 62, 62, 67, 60, 65, 64, 62, 62, 62, 62, 62, 64, 66, 67, 67, 66, 64, 62, 60, 59, 59, 60, 57, 55, 65, 64, 62, 60, 64, 62, 64, 62, 65, 64, 62, 60, 64, 62, 55, 64, 64, 60, 60, 65, 65, 62, 62, 67, 69, 65, 62, 60, 64, 62, 60]",0.0
5074,deut367.krn,data/essen_copy/europa/deutschl/fink/deut367.krn,"[55, 55, 55, 55, 55, 55, 64, 60, 60, 57, 57, 57, 57, 57, 65, 62, 60, 59, 59, 59, 60, 62, 64, 65, 64, 62, 60, 60, 59, 57, 59, 60, 60, 62, 64, 64, 64, 64, 64, 64, 67, 65, 64, 62, 62, 62, 60, 62, 64, 60, 62, 64, 64, 64, 64, 64, 64, 67, 65, 64, 62, 62, 62, 60, 62, 60]",0.0
5075,deut429.krn,data/essen_copy/europa/deutschl/fink/deut429.krn,"[55, 60, 60, 60, 60, 64, 64, 64, 64, 67, 62, 62, 60, 62, 64, 67, 65, 64, 62, 60, 59, 52, 52, 64, 64, 64, 64, 63, 64, 59, 59, 59, 59, 61, 62, 62, 62, 65, 69, 67, 65, 64, 62, 62, 62, 55, 67, 64, 62, 65, 64]",0.0
5076,deut398.krn,data/essen_copy/europa/deutschl/fink/deut398.krn,"[65, 65, 70, 70, 72, 72, 74, 72, 70, 70, 70, 72, 72, 74, 74, 72, 65, 65, 70, 70, 72, 72, 74, 72, 70, 70, 70, 72, 72, 74, 74, 72, 74, 72, 70, 69, 67, 69, 71, 72, 74, 75, 75, 74, 72, 72, 70, 69, 67, 65, 67, 69, 70, 74, 72, 70, 69, 67, 69, 71, 72, 74, 75, 75, 74, 72, 72, 70, 69, 67, 65, 67, 69, 70]",10.0
5077,deut399.krn,data/essen_copy/europa/deutschl/fink/deut399.krn,"[60, 60, 60, 59, 57, 55, 57, 54, 55, 55, 60, 59, 60, 62, 65, 62, 59, 57, 59, 60, 62, 62, 62, 59, 57, 59, 60, 59, 55, 62, 62, 62, 60, 59, 57, 55, 57, 55, 60, 55, 64, 60, 67, 64, 60, 65, 64, 64, 65, 64, 62, 60, 62, 59, 60]",0.0
5078,deut428.krn,data/essen_copy/europa/deutschl/fink/deut428.krn,"[69, 68, 66, 64, 61, 64, 69, 68, 66, 64, 61, 73, 76, 73, 71, 69, 68, 69, 68, 66, 68, 69, 68, 66, 64, 61, 64, 69, 68, 66, 64, 61, 73, 76, 73, 71, 69, 68, 69, 68, 66, 68, 71, 73, 74, 76, 74, 73, 76, 74, 73, 71, 64, 69, 74, 78, 76, 74, 73, 71, 69, 68, 69]",9.0
5079,deut400.krn,data/essen_copy/europa/deutschl/fink/deut400.krn,"[62, 62, 67, 66, 66, 64, 62, 67, 64, 64, 62, 60, 59, 57, 62, 59, 61, 62, 64, 66, 64, 66, 64, 62, 62, 62, 67, 59, 64, 62, 66, 67, 66, 62, 67, 66, 64, 62, 60, 59, 57, 57, 57, 62, 62, 62, 62]",7.0
5080,deut366.krn,data/essen_copy/europa/deutschl/fink/deut366.krn,"[55, 55, 55, 55, 55, 55, 52, 55, 60, 60, 60, 60, 64, 60, 59, 57, 55, 55, 55, 57, 59, 60, 57, 55, 55, 55, 57, 59, 60, 55, 55, 55, 55, 55, 55, 64, 60, 59, 57, 57, 57, 57, 57, 65, 62, 60, 59, 59, 59, 60, 62, 64, 65, 64, 62, 60, 60, 59, 59, 60, 55, 55, 52, 55, 60, 60, 60, 55, 60, 64, 64, 62, 62, 59, 59, 60, 55, 55, 52, 55, 60, 60, 60, 55, 60, 64, 64, 62, 62, 59, 59, 60]",0.0
5081,deut372.krn,data/essen_copy/europa/deutschl/fink/deut372.krn,"[69, 69, 62, 62, 62, 62, 62, 62, 57, 62, 64, 65, 64, 62, 69, 69, 62, 62, 62, 62, 62, 62, 62, 60, 60, 69, 67, 65, 69, 69, 62, 74, 70, 69, 65, 62, 69, 69, 62, 74, 70, 69, 60, 65, 67, 69, 70, 74, 72, 69, 69, 69, 67, 70, 69, 62, 60, 65, 67, 69, 70, 74, 72, 69, 69, 69, 67, 70, 69, 65]",5.0
5082,deut414.krn,data/essen_copy/europa/deutschl/fink/deut414.krn,"[65, 70, 70, 70, 67, 65, 62, 67, 65, 65, 63, 62, 65, 74, 70, 77, 74, 72, 70, 69, 65, 72, 72, 65, 65, 67, 69, 70, 72, 74, 70, 75, 74, 74, 72, 77, 75, 74, 72, 70, 69, 67, 65, 70, 72, 69, 70]",10.0
5083,deut158.krn,data/essen_copy/europa/deutschl/fink/deut158.krn,"[67, 67, 70, 70, 74, 74, 69, 69, 70, 69, 67, 70, 67, 74, 74, 75, 75, 75, 75, 74, 67, 67, 67, 69, 70, 67, 74, 67, 74, 74, 74, 74, 74, 74, 72, 72, 72, 70, 67, 69, 62, 67, 69, 70, 70, 72, 70, 72, 74, 77, 75, 74, 72, 70, 74, 72, 70, 69, 70]",7.0
5084,deut164.krn,data/essen_copy/europa/deutschl/fink/deut164.krn,"[65, 64, 65, 70, 70, 69, 70, 71, 72, 72, 75, 74, 72, 70, 69, 70, 72, 77, 75, 74, 74, 75, 77, 77, 75, 74, 77, 75, 74, 72, 75, 75, 75, 74, 72, 70, 70, 72, 77, 75, 74, 75, 74, 72, 77, 79, 75, 72, 70, 74, 72, 70, 70]",10.0
5085,deut170.krn,data/essen_copy/europa/deutschl/fink/deut170.krn,"[58, 63, 63, 63, 62, 60, 58, 58, 58, 58, 60, 62, 62, 63, 55, 55, 58, 55, 55, 63, 63, 63, 63, 62, 60, 59, 59, 60, 60, 61, 61, 60, 58, 56, 56, 58, 56, 60, 60, 60, 60, 60, 53, 58, 56, 55, 51, 53, 55, 56, 58, 60, 62, 63, 63, 62, 63]",3.0
5086,deut038.krn,data/essen_copy/europa/deutschl/fink/deut038.krn,"[71, 69, 67, 71, 74, 74, 71, 67, 66, 69, 74, 74, 72, 69, 66, 69, 74, 74, 72, 69, 67, 71, 74, 74, 71, 69, 67, 71, 74, 74, 71, 67, 66, 69, 74, 74, 72, 69, 66, 69, 74, 74, 72, 69, 67]",7.0
